fid,mylevel,plz_name,plz_code,krs_code,lan_name,lan_code,krs_name,ZIP_3,CatchArea,ClassArea,Percentage,Joined lay,ZIP3_ID,CatchArea3,ClassArea3
17704,4,Immenstadt im Allgäu,"87509","09780",Bayern,"09",Landkreis Oberallgäu,"875",81324597.6366227,42872293.5921493,52.7174985650869,"875",1135,902469026.5,455636650.780524
17705,4,Peine,"31228","03157",Niedersachsen,"03",Landkreis Peine,"312",35180100.7575052,6788487.45821376,19.2963843537757,"312",661,495829676.8,46687526.9621728
17706,4,Insingen,"91610","09571",Bayern,"09",Landkreis Ansbach,"916",21259044.9282296,3084237.65089473,14.5078843443207,"916",883,565443197.9,127470592.4935
17707,4,Ohrenbach,"91620","09571",Bayern,"09",Landkreis Ansbach,"916",22725646.2792887,78080.3262914773,0.343578023400974,"916",883,565443197.9,127470592.4935
17708,4,Kleinlangheim,"97355","09675",Bayern,"09",Landkreis Kitzingen,"973",72341014.1419013,2762970.70241649,3.81936959992951,"973",1019,551874993.5,35701286.7218117
17709,4,Hawangen,"87749","09778",Bayern,"09",Landkreis Unterallgäu,"877",14539649.6350765,6237974.93091489,42.9031997845804,"877",1165,1027935119,520317891.990305
17710,4,Siek,"22962","01062",Schleswig-Holstein,"01",Kreis Stormarn,"229",12454041.0309839,957108.309076159,7.68512249714781,"229",453,223010007,48648337.7620356
17711,4,Embsen,"21409","03355",Niedersachsen,"03",Landkreis Lüneburg,"214",22923685.7891347,1365881.70793962,5.95838610118719,"214",471,84847736.58,9771877.4909919
17712,4,Salzgitter,"38259","03102",Niedersachsen,"03",Kreisfreie Stadt Salzgitter,"382",64587168.8129475,1428386.89098974,2.21156449065994,"382",617,372844409.3,8830422.65323665
17713,4,Ebershausen,"86491","09774",Bayern,"09",Landkreis Günzburg,"864",11176180.1798195,4475710.69478575,40.0468731066758,"864",943,547910992.7,134026591.736093
17714,4,Untrasried,"87496","09777",Bayern,"09",Landkreis Ostallgäu,"874",25798710.1639372,20190434.7732214,78.2614116943129,"874",1136,823891477,520475815.573232
17715,4,Oy-Mittelberg,"87466","09780",Bayern,"09",Landkreis Oberallgäu,"874",60124841.9322674,44191560.652132,73.4996704056457,"874",1136,823891477,520475815.573232
17716,4,"Melbeck, Barnstedt","21406","03355",Niedersachsen,"03",Landkreis Lüneburg,"214",35748770.4920001,6489365.4459763,18.1526954820124,"214",471,84847736.58,9771877.4909919
17717,4,Rohlstorf,"23821","01060",Schleswig-Holstein,"01",Kreis Segeberg,"238",19645926.6413718,1164343.89250499,5.9266427782186,"238",594,204985022.1,47936171.869408
17718,4,Geschendorf,"23815","01060",Schleswig-Holstein,"01",Kreis Segeberg,"238",18287119.8472653,1745367.71251695,9.54424604363251,"238",594,204985022.1,47936171.869408
17719,4,Thannhausen,"86470","09774",Bayern,"09",Landkreis Günzburg,"864",20081532.9441372,2234320.34676156,11.1262439624355,"864",943,547910992.7,134026591.736093
17720,4,Ellrich,"99755","16062",Thüringen,"16",Landkreis Nordhausen,"997",130275390.034662,19062266.1199682,14.6322848197931,"997",1170,1377132091,106793704.390391
17721,4,Gerolfingen,"91726","09571",Bayern,"09",Landkreis Ansbach,"917",12642919.8734545,3620346.49269196,28.635366900437,"917",878,1212171070,265698466.676046
17722,4,Poxdorf,"91099","09474",Bayern,"09",Landkreis Forchheim,"910",5149431.99698678,1111487.1225953,21.5846548366051,"910",900,326931450.4,60028974.6535071
17723,4,Mittelstetten,"82293","09179",Bayern,"09",Landkreis Fürstenfeldbruck,"822",18624586.6259518,1488608.512148,7.9927063190425,"822",19,600528810.6,78781740.2040962
17724,4,Sangerhausen,"06526","15087",Sachsen-Anhalt,"15",Landkreis Mansfeld-Südharz,"065",208458331.604582,23397938.9782365,11.2242762369504,"065",684,208574560.8,23397938.9782365
17725,4,Neunkirchen a. Brand,"91077","09474",Bayern,"09",Landkreis Forchheim,"910",50248091.7065634,16654144.3310575,33.1438344530845,"910",900,326931450.4,60028974.6535071
17726,4,Wendelstein,"90530","09576",Bayern,"09",Landkreis Roth,"905",63587776.3475497,5164936.18001445,8.12252995258809,"905",755,238100649.9,40080675.5395836
17727,4,Neuburg an der Donau,"86633","09185",Bayern,"09",Landkreis Neuburg-Schrobenhausen,"866",81278244.9557816,3436910.76707535,4.22857404087054,"866",988,1428545179,169120355.651721
17728,4,Aufseß,"91347","09472",Bayern,"09",Landkreis Bayreuth,"913",29420946.3242843,1196891.40036964,4.0681607830599,"913",895,802332037.5,164408598.896693
17729,4,Obersöchering,"82395","09190",Bayern,"09",Landkreis Weilheim-Schongau,"823",24317219.0861445,16752242.0569947,68.8904516492998,"823",17,664952639.2,299464156.794054
17730,4,Schiltberg,"86576","09771",Bayern,"09",Landkreis Aichach-Friedberg,"865",29792365.7335746,4568804.21128905,15.3354864536327,"865",996,683531070.3,82618335.3098013
17731,4,Buxheim,"85114","09176",Bayern,"09",Landkreis Eichstätt,"851",22494501.0134557,1590928.98580022,7.07252401308465,"851",1005,582987169.1,32696655.0861701
17732,4,Antdorf,"82387","09190",Bayern,"09",Landkreis Weilheim-Schongau,"823",22348668.8118172,15118248.41566,67.6471987793119,"823",17,664952639.2,299464156.794054
17733,4,Mühlhausen,"92360","09373",Bayern,"09",Landkreis Neumarkt i.d. OPf.,"923",36843042.3426789,10079034.3411173,27.356683108229,"923",851,1310682840,246624227.53226
17734,4,Schwerin,"19059","13004",Mecklenburg-Vorpommern,"13",Kreisfreie Stadt Schwerin,"190",4225412.20182106,8977.35114732943,0.212460955725465,"190",766,913326337.3,135492663.062329
17735,4,Hepberg,"85120","09176",Bayern,"09",Landkreis Eichstätt,"851",4174846.11672913,490662.819081558,11.752836041439,"851",1005,582987169.1,32696655.0861701
17736,4,Plate,"19086","13076",Mecklenburg-Vorpommern,"13",Landkreis Ludwigslust-Parchim,"190",21142916.5484803,5735964.45536817,27.1294853868232,"190",766,913326337.3,135492663.062329
17737,4,"Rerik, Bastorf, Biendorf","18230","13072",Mecklenburg-Vorpommern,"13",Landkreis Rostock,"182",98634438.2920872,10328722.2565992,10.4717200558416,"182",698,2003127129,346979576.491232
17738,4,Seubersdorf i.d. OPf.,"92358","09373",Bayern,"09",Landkreis Neumarkt i.d. OPf.,"923",68244920.1754977,6700239.13734584,9.8179309465314,"923",851,1310682840,246624227.53226
17739,4,Vohburg a.d. Donau,"85088","09186",Bayern,"09",Landkreis Pfaffenhofen a.d. Ilm,"850",45098748.5908336,4420253.45867073,9.80127741187292,"850",1009,378540890.6,32789910.3135511
17740,4,Magdeburg,"39122","15003",Sachsen-Anhalt,"15",Kreisfreie Stadt Magdeburg,"391",26344160.7178734,1638858.71982057,6.22095627707233,"391",713,529459072.9,13435372.663675
17741,4,Attenkirchen,"85395","09178",Bayern,"09",Landkreis Freising,"853",42169902.4496377,4866364.50625126,11.5398998422228,"853",1001,144961980.6,15067170.8687968
17742,4,Höhenkirchen-Siegertsbrunn,"85635","09184",Bayern,"09",Landkreis München,"856",23715755.0275261,385231.701075067,1.62437038427805,"856",1052,376536009.4,62625302.8238676
17743,4,Burg,"39288","15086",Sachsen-Anhalt,"15",Landkreis Jerichower Land,"392",165630479.493557,27848212.7925395,16.8134590189499,"392",712,883632707.8,86130190.9248316
17744,4,Tanna,"07922","16075",Thüringen,"16",Landkreis Saale-Orla-Kreis,"079",87830393.509451,13320945.5181617,15.1666695159783,"079",739,917317514.2,137215700.726199
17745,4,Volkenschwand,"84106","09273",Bayern,"09",Landkreis Kelheim,"841",29225885.6401412,3620643.84683873,12.3884829066252,"841",46,125903497.6,11888807.8016746
17746,4,Halle/ Saale,"06124","15002",Sachsen-Anhalt,"15",Kreisfreie Stadt Halle (Saale),"061",6978912.75562027,912481.502983532,13.0748375131741,"061",692,744949250.6,54186583.1252393
17747,4,Pielenhofen,"93188","09375",Bayern,"09",Landkreis Regensburg,"931",14613637.0110299,2113419.02665153,14.4619647049971,"931",53,1283648828,211868832.064052
17748,4,Schwandorf,"92421","09376",Bayern,"09",Landkreis Schwandorf,"924",130443127.837198,11696050.6570319,8.96639849945132,"924",849,552403491.6,89908179.4230433
17749,4,Waldershof,"95679","09377",Bayern,"09",Landkreis Tirschenreuth,"956",60399159.045516,15371752.4796358,25.450275670315,"956",143,891938887.2,166398004.714707
17750,4,Gera,"07548","16052",Thüringen,"16",Kreisfreie Stadt Gera,"075",30881104.3006634,4429926.70087664,14.3451045589114,"075",745,398576933.4,69319954.7898664
17751,4,Kolbermoor,"83059","09187",Bayern,"09",Landkreis Rosenheim,"830",19904756.1996399,6463052.02140991,32.4698878830119,"830",87,483716395.5,207441920.886198
17752,4,Rosenheim,"83024","09163",Bayern,"09",Kreisfreie Stadt Rosenheim,"830",9461135.91680796,2916913.88783009,30.830482866736,"830",87,483716395.5,207441920.886198
17753,4,Pechbrunn,"95701","09377",Bayern,"09",Landkreis Tirschenreuth,"957",26424220.7789743,3354542.50497362,12.6949533650689,"957",139,26455130.9,3354542.50497362
17754,4,Störnstein,"92721","09374",Bayern,"09",Landkreis Neustadt a.d. Waldnaab,"927",10968640.0097544,2902939.05626453,26.465806642236,"927",839,36153048.34,7875783.99604384
17755,4,"Netzschkau, Limbach","08491","14523",Sachsen,"14",Landkreis Vogtlandkreis,"084",26178128.2810876,6078208.95817509,23.2186537284497,"084",731,349812211.3,53315709.9504723
17756,4,Coswig (Anhalt),"06868","15091",Sachsen-Anhalt,"15",Landkreis Wittenberg,"068",85012429.3123673,11297140.0015761,13.2888097575311,"068",669,620665124.4,85083293.6228731
17757,4,Gars a. Inn,"83559","09183",Bayern,"09",Landkreis Mühldorf a. Inn,"835",7384506.72094644,1079226.6228651,14.6147422386906,"835",131,576131473.4,267344775.241017
17758,4,Leipzig,"04356","14713",Sachsen,"14",Kreisfreie Stadt Leipzig,"043",20460383.9665894,906074.042693655,4.42843127564575,"043",867,89268061.08,6580167.49215124
17759,4,Leipzig,"04357","14713",Sachsen,"14",Kreisfreie Stadt Leipzig,"043",5093315.30502478,699649.154691132,13.7366157952345,"043",867,89268061.08,6580167.49215124
17760,4,Kemberg,"06901","15091",Sachsen-Anhalt,"15",Landkreis Wittenberg,"069",237379703.384044,39351320.4117272,16.5773736552627,"069",664,978856039.7,150090731.959855
17761,4,Waidhaus,"92726","09374",Bayern,"09",Landkreis Neustadt a.d. Waldnaab,"927",37291351.024935,13868141.3043065,37.188626647057,"927",838,174975706.1,50747821.1742698
17762,4,Aiterhofen,"94330","09278",Bayern,"09",Landkreis Straubing-Bogen,"943",64742548.6041019,1160482.99194937,1.79245800014096,"943",26,1075674339,230740198.417551
17763,4,Nußdorf,"83365","09189",Bayern,"09",Landkreis Traunstein,"833",16131438.6223229,6423360.78203537,39.8188960849818,"833",133,929444815.5,346929381.933703
17764,4,Falkenfels,"94350","09278",Bayern,"09",Landkreis Straubing-Bogen,"943",11504741.3006871,4670220.15423121,40.5938737097226,"943",26,1075674339,230740198.417551
17765,4,Waffenbrunn,"93494","09372",Bayern,"09",Landkreis Cham,"934",25129651.7571045,8472682.17225276,33.7158757874845,"934",50,1157109011,410643376.455804
17766,4,Rechlin,"17248","13071",Mecklenburg-Vorpommern,"13",Landkreis Mecklenburgische Seenplatte,"172",123167348.796198,19400856.4414396,15.7516229999736,"172",719,1301359800,185872102.39836
17767,4,Haibach,"94353","09278",Bayern,"09",Landkreis Straubing-Bogen,"943",32308046.1926872,13366170.9977007,41.3710284985479,"943",26,1075674339,230740198.417551
17768,4,Lößnitz,"08294","14521",Sachsen,"14",Landkreis Erzgebirgskreis,"082",30468371.8113732,6526720.32549618,21.4212967004029,"082",736,140112440.5,20618109.6423544
17769,4,Chamerau,"93466","09372",Bayern,"09",Landkreis Cham,"934",23429058.0460413,8051238.67748698,34.3643293796327,"934",50,1157109011,410643376.455804
17770,4,Wurmannsquick,"84329","09277",Bayern,"09",Landkreis Rottal-Inn,"843",49273131.7958772,14617808.0014576,29.6668944487119,"843",83,953934042.1,199488567.084287
17771,4,Arnstorf,"94424","09277",Bayern,"09",Landkreis Rottal-Inn,"944",80444832.5088076,11319007.020383,14.0705209612361,"944",23,839769585.3,77287569.5068426
17772,4,Werder/ Havel,"14542","12069",Brandenburg,"12",Landkreis Potsdam-Mittelmark,"145",116967552.684958,19394963.7634108,16.5814906084677,"145",775,548484683.9,94843725.2160212
17773,4,Kremmen,"16766","12065",Brandenburg,"12",Landkreis Oberhavel,"167",207781863.781042,64735790.8528446,31.1556502934551,"167",873,1377633079,245608139.134559
17774,4,Roßbach,"94439","09277",Bayern,"09",Landkreis Rottal-Inn,"944",48083341.4107529,4420905.55973397,9.19425611870087,"944",23,839769585.3,77287569.5068426
17775,4,Ehrenfriedersdorf,"09427","14521",Sachsen,"14",Landkreis Erzgebirgskreis,"094",16003880.765129,2105350.4325686,13.1552494264764,"094",1123,707280919,175520615.171067
17776,4,"Döbeln, Großweitzschen u.a.","04720","14522",Sachsen,"14",Landkreis Mittelsachsen,"047",154468444.280834,10368381.2713558,6.71229733660382,"047",859,887909359.5,72308383.5141411
17777,4,Falkenberg/ Elster,"04895","12062",Brandenburg,"12",Landkreis Elbe-Elster,"048",150188231.606424,20053872.8331296,13.3524928142718,"048",858,1607867724,173586528.613358
17778,4,Eppendorf,"09575","14522",Sachsen,"14",Landkreis Mittelsachsen,"095",33657921.2796806,6236259.13626297,18.528354987947,"095",1119,470212754.6,105120039.342751
17779,4,Berlin Tegel,"13503","11000",Berlin,"11",Kreisfreie Stadt Berlin,"135",16782467.2156649,529130.988894016,3.15287962189564,"135",820,106021367.1,2773943.55076499
17780,4,Aicha vorm Wald,"94529","09275",Bayern,"09",Landkreis Passau,"945",20365816.1151211,9573958.25100845,47.0099415456276,"945",22,847952455.8,271186119.067311
17781,4,Bobritzsch,"09627","14522",Sachsen,"14",Landkreis Mittelsachsen,"096",55142463.7621137,11497262.8257379,20.85010723376,"096",1116,874733969,176003066.657103
17782,4,Marktoberdorf,"87616","09777",Bayern,"09",Landkreis Ostallgäu,"876",113005851.315937,78414395.1398743,69.3896769297783,"876",1166,1098645530,637678918.338617
17783,4,Diespeck,"91456","09575",Bayern,"09",Landkreis Neustadt a.d. Aisch-Bad Windsheim,"914",21053866.9114284,4769688.20332151,22.6546896272648,"914",893,897258375,132476742.914816
17784,4,Kaufbeuren,"87600","09762",Bayern,"09",Kreisfreie Stadt Kaufbeuren,"876",40929677.6503402,14235841.6435155,34.781221013103,"876",1166,1098645530,637678918.338617
17785,4,Wernigerode,"38879","15085",Sachsen-Anhalt,"15",Landkreis Harz,"388",40138754.7079809,1900944.78914055,4.73593364560106,"388",606,1379174460,110523572.198043
17786,4,Füssen,"87629","09777",Bayern,"09",Landkreis Ostallgäu,"876",43585069.518252,20205294.5818107,46.358293803683,"876",1166,1098645530,637678918.338617
17787,4,Megesheim,"86750","09779",Bayern,"09",Landkreis Donau-Ries,"867",12514388.0445982,1270993.21123327,10.1562553974175,"867",982,514494196.5,51970980.0197284
17788,4,Merkendorf,"91732","09571",Bayern,"09",Landkreis Ansbach,"917",26128178.4722912,6991093.79911843,26.7569122988518,"917",878,1212171070,265698466.676046
17789,4,"Wernigerode, Nordharz","38855","15085",Sachsen-Anhalt,"15",Landkreis Harz,"388",158100143.994188,5727033.50741556,3.62240878643736,"388",606,1379174460,110523572.198043
17790,4,Gerhardshofen,"91466","09575",Bayern,"09",Landkreis Neustadt a.d. Aisch-Bad Windsheim,"914",27207826.2046849,6042167.69002249,22.2074620903823,"914",893,897258375,132476742.914816
17791,4,Muhr a. See,"91735","09577",Bayern,"09",Landkreis Weißenburg-Gunzenhausen,"917",10968130.7892737,4619921.5739866,42.1213209684249,"917",878,1212171070,265698466.676046
17792,4,Diedorf,"86420","09772",Bayern,"09",Landkreis Augsburg,"864",33332073.4482453,5182050.94454253,15.5467404468213,"864",943,547910992.7,134026591.736093
17793,4,Wolfsburg,"38444","03103",Niedersachsen,"03",Kreisfreie Stadt Wolfsburg,"384",29641804.8682263,4718085.58512568,15.9169983275313,"384",614,1127128410,190542559.71958
17794,4,Monheim,"86653","09779",Bayern,"09",Landkreis Donau-Ries,"866",94739677.1113301,18930810.3618177,19.9819240882274,"866",988,1428545179,169120355.651721
17795,4,Buchdorf,"86675","09779",Bayern,"09",Landkreis Donau-Ries,"866",16697677.6299067,2334705.98421838,13.9822197790952,"866",988,1428545179,169120355.651721
17796,4,Herzogenaurach,"91074","09572",Bayern,"09",Landkreis Erlangen-Höchstadt,"910",47660458.0985349,3031857.07390553,6.36136788202362,"910",900,326931450.4,60028974.6535071
17797,4,Zarrentin,"19246","13076",Mecklenburg-Vorpommern,"13",Landkreis Ludwigslust-Parchim,"192",147104722.320625,31365835.2890446,21.3221131138677,"192",765,2261844508,410077565.381183
17798,4,"Nesse-Apfelstädt, Nottleben","99192","16067",Thüringen,"16",Landkreis Gotha,"991",47912820.8453833,3511919.96716859,7.32981257459606,"991",1154,294000608.5,15083373.0474107
17799,4,Kyffhäuserland,"99707","16065",Thüringen,"16",Landkreis Kyffhäuserkreis,"997",128577808.777806,10209022.2526815,7.93995662993728,"997",1170,1377132091,106793704.390391
17800,4,Erlangen,"91058","09562",Bayern,"09",Kreisfreie Stadt Erlangen,"910",17972790.4781184,2177401.90479223,12.1149907547366,"910",900,326931450.4,60028974.6535071
17801,4,Mittenwalde,"15749","12061",Brandenburg,"12",Landkreis Dahme-Spreewald,"157",99211166.583411,17091960.6644335,17.227859779336,"157",912,690397451.4,79307445.0554582
17802,4,Halbe,"15757","12061",Brandenburg,"12",Landkreis Dahme-Spreewald,"157",76629295.4704576,10084034.4937484,13.1595030749513,"157",912,690397451.4,79307445.0554582
17803,4,Breitenberg,"94139","09275",Bayern,"09",Landkreis Passau,"941",29831922.9273179,24903190.1198331,83.478326826289,"941",1175,914055919.8,396690788.016875
17804,4,"Calau, Bronkow","03205","12066",Brandenburg,"12",Landkreis Oberspreewald-Lausitz,"032",202277572.040706,25572454.7450762,12.6422590933265,"032",905,1228504382,188917485.156308
17805,4,"Oberbarnim, Märkische Höhe u.a.","15377","12064",Brandenburg,"12",Landkreis Märkisch-Oderland,"153",117105269.226352,5501130.90701034,4.6975946883972,"153",914,1263930024,89209125.4255318
17806,4,"Großharthau, Frankenthal","01909","14625",Sachsen,"14",Landkreis Bautzen,"019",46776939.5970792,11074314.723649,23.674731222349,"019",855,87780286.86,16781955.6259576
17807,4,"Beiersdorf, Oppach","02736","14626",Sachsen,"14",Landkreis Görlitz,"027",14446249.1886929,3831816.17954559,26.524644075396,"027",768,674689203.9,118759053.824722
17808,4,Groß-Rohrheim,"68649","06431",Hessen,"06",Landkreis Bergstraße,"686",19398216.0551271,1178822.10198608,6.07696140014125,"686",388,166652492.9,12751913.1651669
17809,4,Rödinghausen,"32289","05758",Nordrhein-Westfalen,"05",Kreis Herford,"322",36258707.6895388,5288316.69296401,14.5849563592962,"322",627,129414475.1,17358023.227111
17810,4,Kronberg im Taunus,"61476","06434",Hessen,"06",Landkreis Hochtaunuskreis,"614",18558901.51211,2210977.17767034,11.913297649797,"614",1028,121467838.5,10402833.9823601
17811,4,Büttelborn,"64572","06433",Hessen,"06",Landkreis Groß-Gerau,"645",30345685.8707884,1012067.43312499,3.33512789077947,"645",1101,293614397.1,27995077.4795913
